function name,learning rate,momentum,lmabda,Uses grad(),mini batch size,epochs,iterations,mse
sgdm_ridge,N/A,N/A,0.01,True,5,23,3,0.0021331572823056043
sgdm_ridge,N/A,N/A,0.05,True,5,24,1,0.005158327931097568
sgdm_ridge,N/A,N/A,0.1,True,5,12,6,0.007613685602154833
sgdm_ridge,N/A,N/A,0.5,True,5,32,14,0.02542587654136834
sgdm_ols,N/A,N/A,N/A,True,5,23,2,0.0035060431834113524
sgdm_ridge,N/A,N/A,0.01,True,5,23,N/A,0.003043331038660636
sgdm_ridge,N/A,N/A,0.05,True,5,19,14,0.004964923439702125
sgdm_ridge,N/A,N/A,0.1,True,5,15,10,0.007346462358003783
sgdm_ridge,N/A,N/A,0.5,True,5,25,3,0.025536448980833296
sgdm_ols,N/A,N/A,N/A,True,10,75,8,0.008064215115109548
sgdm_ridge,N/A,N/A,0.01,True,10,47,6,0.0019559869639369045
sgdm_ridge,N/A,N/A,0.05,True,10,59,7,0.0036318394358294814
sgdm_ridge,N/A,N/A,0.1,True,10,53,1,0.005539785414836301
sgdm_ridge,N/A,N/A,0.5,True,10,75,8,0.03210271089014791
sgdm_ols,N/A,N/A,N/A,True,10,36,3,0.006957575753593167
sgdm_ridge,N/A,N/A,0.01,True,10,52,3,0.002023905852129813
sgdm_ridge,N/A,N/A,0.05,True,10,37,N/A,0.003545309914496686
sgdm_ridge,N/A,N/A,0.1,True,10,42,1,0.005704450224399581
sgdm_ridge,N/A,N/A,0.5,True,10,67,N/A,0.02911841880478295
sgdm_ols,N/A,N/A,N/A,True,10,73,2,0.006976269593193661
sgdm_ridge,N/A,N/A,0.01,True,10,28,6,0.0019512761645070179
sgdm_ridge,N/A,N/A,0.05,True,10,45,1,0.0038027495995141746
sgdm_ridge,N/A,N/A,0.1,True,10,39,7,0.008320239380765392
sgdm_ridge,N/A,N/A,0.5,True,10,38,N/A,0.029196875921530585
sgdm_ols,N/A,N/A,N/A,True,10,46,3,0.005236492522998069
sgdm_ridge,N/A,N/A,0.01,True,10,33,6,0.0022712459255621975
sgdm_ridge,N/A,N/A,0.05,True,10,25,2,0.006208740428374571
sgdm_ridge,N/A,N/A,0.1,True,10,33,5,0.008468645775290537
sgdm_ridge,N/A,N/A,0.5,True,10,33,3,0.022135782061454622
sgdm_ols,N/A,N/A,N/A,True,15,31,N/A,0.009580992685236798
sgdm_ridge,N/A,N/A,0.01,True,15,75,5,0.033063969208963914
sgdm_ridge,N/A,N/A,0.05,True,15,75,5,0.037578182125852205
sgdm_ridge,N/A,N/A,0.1,True,15,75,5,0.019199590403457433
sgdm_ridge,N/A,N/A,0.5,True,15,75,5,0.09466209578862961
sgdm_ols,N/A,N/A,N/A,True,15,19,N/A,0.00958870357135419
sgdm_ridge,N/A,N/A,0.01,True,15,75,5,0.013170374047710839
sgdm_ridge,N/A,N/A,0.05,True,15,75,5,0.030737676842686676
sgdm_ridge,N/A,N/A,0.1,True,15,75,5,0.05896514876108477
sgdm_ridge,N/A,N/A,0.5,True,15,75,5,0.028880396273780633
sgdm_ols,N/A,N/A,N/A,True,15,60,2,0.009577712960326775
sgdm_ridge,N/A,N/A,0.01,True,15,75,5,0.016190565285710036
sgdm_ridge,N/A,N/A,0.05,True,15,75,5,0.010971765071485683
sgdm_ridge,N/A,N/A,0.1,True,15,75,5,0.029973475069698444
sgdm_ridge,N/A,N/A,0.5,True,15,75,5,0.062100690038831854
sgdm_ols,N/A,N/A,N/A,True,15,50,3,0.0059686368506429305
sgdm_ridge,N/A,N/A,0.01,True,15,75,5,0.010838398447552843
sgdm_ridge,N/A,N/A,0.05,True,15,75,5,0.008896184215804263
sgdm_ridge,N/A,N/A,0.1,True,15,75,5,0.014707684046450491
sgdm_ridge,N/A,N/A,0.5,True,15,75,5,0.030926296174080582
pgd_ada_ols,0.01,N/A,N/A,True,N/A,N/A,327,0.044437797214582235
pgd_ada_ols,0.01,N/A,0.01,True,N/A,N/A,327,0.04443851427277401
pgd_ada_ols,0.01,N/A,0.05,True,N/A,N/A,329,0.04443970021162711
pgd_ada_ols,0.01,N/A,0.1,True,N/A,N/A,331,0.04444211703549766
pgd_ada_ols,0.01,N/A,0.5,True,N/A,N/A,345,0.04448373918522275
pgd_ada_ols,0.1,N/A,N/A,True,N/A,N/A,15,0.044424615383351865
pgd_ada_ols,0.1,N/A,0.01,True,N/A,N/A,15,0.04442474351343319
pgd_ada_ols,0.1,N/A,0.05,True,N/A,N/A,16,0.044425102607227346
pgd_ada_ols,0.1,N/A,0.1,True,N/A,N/A,16,0.04442657720806033
pgd_ada_ols,0.1,N/A,0.5,True,N/A,N/A,18,0.044463512801345896
pgd_ada_ols,0.2,N/A,N/A,True,N/A,N/A,5,0.04442428817403465
pgd_ada_ols,0.2,N/A,0.01,True,N/A,N/A,5,0.04442428695843292
pgd_ada_ols,0.2,N/A,0.05,True,N/A,N/A,6,0.04442467544780207
pgd_ada_ols,0.2,N/A,0.1,True,N/A,N/A,6,0.044425841617889095
pgd_ada_ols,0.2,N/A,0.5,True,N/A,N/A,7,0.04446243202710877
pgd_ada_ols,0.5,N/A,N/A,True,N/A,N/A,10,0.044424333656408646
pgd_ada_ols,0.5,N/A,0.01,True,N/A,N/A,10,0.04442440390192881
pgd_ada_ols,0.5,N/A,0.05,True,N/A,N/A,10,0.04442499172238111
pgd_ada_ols,0.5,N/A,0.1,True,N/A,N/A,11,0.04442561232789593
pgd_ada_ols,0.5,N/A,0.5,True,N/A,N/A,13,0.04446230448346681
gdm_ada,0.01,0.1,N/A,True,N/A,N/A,293,0.04443686301278833
gdm_ridge,0.01,0.1,0.01,True,N/A,N/A,293,0.044437557402114296
gdm_ridge,0.01,0.1,0.05,True,N/A,N/A,295,0.04443867688144269
gdm_ridge,0.01,0.1,0.1,True,N/A,N/A,296,0.04444194629436557
gdm_ridge,0.01,0.1,0.5,True,N/A,N/A,310,0.04448292657025347
gdm_ada,0.1,0.1,N/A,True,N/A,N/A,12,0.044424370944466475
gdm_ridge,0.1,0.1,0.01,True,N/A,N/A,12,0.044424445281661326
gdm_ridge,0.1,0.1,0.05,True,N/A,N/A,12,0.04442504810030837
gdm_ridge,0.1,0.1,0.1,True,N/A,N/A,12,0.0444264881273069
gdm_ridge,0.1,0.1,0.5,True,N/A,N/A,14,0.04446305638103403
gdm_ada,0.2,0.1,N/A,True,N/A,N/A,7,0.04442462738284772
gdm_ridge,0.2,0.1,0.01,True,N/A,N/A,7,0.04442460360866449
gdm_ridge,0.2,0.1,0.05,True,N/A,N/A,7,0.04442481619459876
gdm_ridge,0.2,0.1,0.1,True,N/A,N/A,7,0.044425773271041066
gdm_ridge,0.2,0.1,0.5,True,N/A,N/A,9,0.044462564189279685
gdm_ada,0.5,0.1,N/A,True,N/A,N/A,9,0.04442432595598982
gdm_ridge,0.5,0.1,0.01,True,N/A,N/A,9,0.04442438851781136
gdm_ridge,0.5,0.1,0.05,True,N/A,N/A,9,0.04442494616940312
gdm_ridge,0.5,0.1,0.1,True,N/A,N/A,8,0.04442681909674395
gdm_ridge,0.5,0.1,0.5,True,N/A,N/A,12,0.04446252997183856
gdm_ada,0.01,0.2,N/A,True,N/A,N/A,258,0.044435791827648945
gdm_ridge,0.01,0.2,0.01,True,N/A,N/A,258,0.04443645854196551
gdm_ridge,0.01,0.2,0.05,True,N/A,N/A,259,0.044438424969908956
gdm_ridge,0.01,0.2,0.1,True,N/A,N/A,261,0.044440637326835744
gdm_ridge,0.01,0.2,0.5,True,N/A,N/A,274,0.044481774669053314
gdm_ada,0.1,0.2,N/A,True,N/A,N/A,11,0.04442427847247365
gdm_ridge,0.1,0.2,0.01,True,N/A,N/A,11,0.044424300017965226
gdm_ridge,0.1,0.2,0.05,True,N/A,N/A,11,0.04442469385989464
gdm_ridge,0.1,0.2,0.1,True,N/A,N/A,11,0.04442587749799513
gdm_ridge,0.1,0.2,0.5,True,N/A,N/A,11,0.04446282587169956
gdm_ada,0.2,0.2,N/A,True,N/A,N/A,10,0.04442465562453799
gdm_ridge,0.2,0.2,0.01,True,N/A,N/A,10,0.044424701637670205
gdm_ridge,0.2,0.2,0.05,True,N/A,N/A,10,0.04442519216530532
gdm_ridge,0.2,0.2,0.1,True,N/A,N/A,11,0.04442573650946058
gdm_ridge,0.2,0.2,0.5,True,N/A,N/A,9,0.04446994460153648
gdm_ada,0.5,0.2,N/A,True,N/A,N/A,12,0.04442437450727482
gdm_ridge,0.5,0.2,0.01,True,N/A,N/A,12,0.044424320434901715
gdm_ridge,0.5,0.2,0.05,True,N/A,N/A,12,0.04442441117135228
gdm_ridge,0.5,0.2,0.1,True,N/A,N/A,12,0.04442521447024109
gdm_ridge,0.5,0.2,0.5,True,N/A,N/A,15,0.04446202738178484
gdm_ada,0.01,0.3,N/A,True,N/A,N/A,222,0.04443459446317582
gdm_ridge,0.01,0.3,0.01,True,N/A,N/A,222,0.044435228024680896
gdm_ridge,0.01,0.3,0.05,True,N/A,N/A,223,0.0444370732312413
gdm_ridge,0.01,0.3,0.1,True,N/A,N/A,225,0.04443914570198455
gdm_ridge,0.01,0.3,0.5,True,N/A,N/A,237,0.04448022965282954
gdm_ada,0.1,0.3,N/A,True,N/A,N/A,13,0.04442434430401096
gdm_ridge,0.1,0.3,0.01,True,N/A,N/A,13,0.04442430483475708
gdm_ridge,0.1,0.3,0.05,True,N/A,N/A,14,0.04442454310355332
gdm_ridge,0.1,0.3,0.1,True,N/A,N/A,14,0.04442551359198174
gdm_ridge,0.1,0.3,0.5,True,N/A,N/A,15,0.044461711095049115
gdm_ada,0.2,0.3,N/A,True,N/A,N/A,13,0.044424879870804325
gdm_ridge,0.2,0.3,0.01,True,N/A,N/A,13,0.0444248568482438
gdm_ridge,0.2,0.3,0.05,True,N/A,N/A,13,0.04442507282209173
gdm_ridge,0.2,0.3,0.1,True,N/A,N/A,14,0.04442593310225784
gdm_ridge,0.2,0.3,0.5,True,N/A,N/A,15,0.044463177903527634
gdm_ada,0.5,0.3,N/A,True,N/A,N/A,15,0.04442456476710689
gdm_ridge,0.5,0.3,0.01,True,N/A,N/A,15,0.044424702681572545
gdm_ridge,0.5,0.3,0.05,True,N/A,N/A,13,0.044426306879517596
gdm_ridge,0.5,0.3,0.1,True,N/A,N/A,13,0.044425069320181976
gdm_ridge,0.5,0.3,0.5,True,N/A,N/A,19,0.04446272194636413
gdm_ada,0.01,0.4,N/A,True,N/A,N/A,185,0.04443334878956907
gdm_ridge,0.01,0.4,0.01,True,N/A,N/A,185,0.044433945092675724
gdm_ridge,0.01,0.4,0.05,True,N/A,N/A,186,0.04443564123853727
gdm_ridge,0.01,0.4,0.1,True,N/A,N/A,188,0.04443753355171218
gdm_ridge,0.01,0.4,0.5,True,N/A,N/A,199,0.04447828966660297
gdm_ada,0.1,0.4,N/A,True,N/A,N/A,17,0.0444243845258419
gdm_ridge,0.1,0.4,0.01,True,N/A,N/A,17,0.04442447066497101
gdm_ridge,0.1,0.4,0.05,True,N/A,N/A,17,0.044425122584387224
gdm_ridge,0.1,0.4,0.1,True,N/A,N/A,14,0.04442955204756698
gdm_ridge,0.1,0.4,0.5,True,N/A,N/A,13,0.04443619923644768
gdm_ada,0.2,0.4,N/A,True,N/A,N/A,18,0.044424393454568445
gdm_ridge,0.2,0.4,0.01,True,N/A,N/A,18,0.04442438526165033
gdm_ridge,0.2,0.4,0.05,True,N/A,N/A,16,0.04442676842429364
gdm_ridge,0.2,0.4,0.1,True,N/A,N/A,14,0.04443350205875514
gdm_ridge,0.2,0.4,0.5,True,N/A,N/A,19,0.04446163089409361
gdm_ada,0.5,0.4,N/A,True,N/A,N/A,20,0.04442453562302702
gdm_ridge,0.5,0.4,0.01,True,N/A,N/A,18,0.04442563951465483
gdm_ridge,0.5,0.4,0.05,True,N/A,N/A,18,0.0444247540369188
